order_id,customer_id,product_id,order_date,quantity
8385,1650,171,2026-01-06,1
8386,32,108,2025-10-10,3
8387,97,178,2025-05-15,4
8388,1533,192,2025-08-17,2
8389,876,107,2025-08-09,1
8390,255,169,2025-10-26,1
8391,1589,200,2025-06-03,4
8392,1639,162,2025-08-05,5
8393,1344,104,2025-03-30,3
8394,1902,170,2026-01-12,4
8395,670,195,2025-03-20,3
8396,1860,199,2026-01-06,2
8397,1387,123,2025-02-02,1
8398,371,180,2025-05-28,3
8399,88,161,2025-03-22,5
8400,1916,168,2026-02-01,1
8401,391,103,2025-06-07,5
8402,1112,136,2025-10-19,1
8403,1417,166,2025-05-10,1
8404,1233,129,2025-03-18,5
8405,68,137,2025-07-08,2
8406,499,114,2025-05-03,3
8407,423,196,2025-02-11,2
8408,335,171,2025-03-17,2
8409,1654,149,2025-12-23,5
8410,1650,158,2025-12-29,3
8411,337,149,2025-06-07,4
8412,312,174,2025-02-22,3
8413,136,188,2025-04-18,3
8414,115,185,2025-02-14,2
8415,946,153,2026-02-01,4
8416,138,133,2025-05-04,5
8417,885,152,2025-05-11,3
8418,275,178,2026-01-02,1
8419,1448,194,2025-07-18,4
8420,1030,115,2025-11-23,4
8421,420,150,2025-11-14,3
8422,164,157,2025-03-08,3
8423,299,157,2025-09-18,4
8424,552,196,2025-04-27,2
8425,587,159,2025-03-16,4
8426,855,194,2025-08-05,2
8427,169,168,2025-11-30,5
8428,1466,158,2026-01-18,2
8429,1228,122,2025-05-04,3
8430,1051,106,2025-02-14,2
8431,702,144,2025-11-03,5
8432,863,197,2025-09-13,1
8433,703,197,2025-08-24,1
8434,319,126,2025-12-21,3
8435,1403,111,2025-04-22,3
8436,100,176,2025-06-05,2
8437,168,111,2025-02-15,5
8438,1862,103,2025-08-16,2
8439,1959,175,2025-07-25,1
8440,449,191,2025-02-15,2
8441,821,116,2025-11-30,2
8442,956,147,2025-12-11,4
8443,119,109,2025-10-14,3
8444,1629,123,2026-01-05,1
8445,1677,107,2025-03-15,3
8446,472,184,2025-03-20,1
8447,867,138,2025-10-01,3
8448,403,164,2025-03-14,1
8449,920,134,2025-10-08,3
8450,721,149,2025-05-23,4
8451,816,188,2025-10-05,3
8452,1046,144,2025-12-27,4
8453,1601,186,2025-02-10,4
8454,813,127,2025-11-09,1
8455,622,193,2025-07-22,2
8456,1724,163,2025-11-26,5
8457,189,176,2025-12-17,3
8458,1560,105,2025-05-22,1
8459,710,104,2025-11-30,4
8460,1219,110,2026-01-31,1
8461,158,155,2025-05-26,2
8462,17,121,2025-11-10,5
8463,1295,156,2025-07-03,5
8464,691,158,2025-11-21,2
8465,944,152,2025-04-06,2
8466,745,155,2025-03-04,1
8467,534,171,2025-04-18,2
8468,604,173,2025-12-20,4
8469,1595,147,2025-07-25,5
8470,254,174,2025-11-12,1
8471,1196,175,2025-07-16,5
8472,88,139,2025-05-23,1
8473,1071,147,2025-04-29,5
8474,4,145,2025-07-26,4
8475,1962,117,2025-09-26,4
8476,1089,139,2025-09-08,4
8477,528,160,2025-06-13,5
8478,1355,157,2025-05-23,5
8479,1002,103,2025-07-26,1
8480,809,147,2025-12-05,4
8481,1906,127,2025-02-19,4
8482,294,130,2025-08-29,2
8483,144,166,2025-03-30,2
8484,728,198,2025-09-02,2
8485,1258,183,2025-10-20,4
8486,1515,151,2026-01-26,5
8487,1498,123,2026-01-29,3
8488,273,200,2025-06-14,5
8489,117,181,2025-06-12,3
8490,32,159,2026-01-28,2
8491,137,165,2025-03-01,5
8492,245,188,2025-11-03,1
8493,590,108,2025-12-27,2
8494,183,177,2025-05-05,1
8495,879,138,2025-12-04,1
8496,1029,131,2025-05-22,1
8497,111,126,2025-09-19,4
8498,1291,189,2025-11-27,4
8499,1029,162,2025-06-11,3
8500,1372,144,2025-11-24,1
8501,1251,200,2025-06-25,3
8502,1517,188,2025-08-06,2
8503,1161,132,2025-07-12,3
8504,739,143,2025-02-11,2
8505,1791,106,2025-09-10,5
8506,234,147,2025-08-19,3
8507,1605,106,2025-02-14,1
8508,634,160,2025-05-30,4
8509,58,188,2026-01-18,2
8510,266,188,2025-09-27,4
8511,1217,160,2025-04-05,1
8512,1316,182,2025-05-07,3
8513,1555,101,2025-04-24,1
8514,155,164,2025-05-15,1
8515,1248,143,2025-10-31,1
8516,1323,114,2025-08-25,4
8517,867,197,2025-12-08,3
8518,927,128,2025-05-31,4
8519,1129,200,2025-05-11,1
8520,299,128,2025-10-18,3
8521,1598,150,2025-05-09,2
8522,1815,173,2025-08-13,4
8523,1786,133,2025-10-05,2
8524,73,176,2025-02-16,5
8525,1654,156,2025-11-15,5
8526,1388,137,2026-01-07,5
8527,1494,195,2025-10-19,5
8528,1235,136,2025-07-12,2
8529,1467,101,2025-11-02,2
8530,1072,104,2025-08-13,4
8531,739,176,2025-03-23,1
8532,1453,133,2025-12-19,4
8533,1508,162,2025-06-16,2
8534,1259,118,2025-05-08,1
8535,831,101,2025-05-13,4
8536,368,145,2025-08-14,4
8537,395,162,2025-02-18,2
8538,545,112,2025-04-11,2
8539,882,162,2025-10-17,3
8540,194,111,2025-08-26,5
8541,375,189,2026-01-13,4
8542,121,150,2025-05-07,1
8543,1285,142,2026-01-27,5
8544,649,152,2025-03-26,5
8545,1352,107,2025-12-12,3
8546,401,155,2025-02-08,3
8547,470,129,2025-09-27,1
8548,971,139,2025-11-03,1
8549,625,164,2025-05-17,3
8550,1316,138,2026-01-14,4
8551,1487,144,2025-07-10,3
8552,1254,148,2025-07-07,5
8553,1601,153,2025-11-17,1
8554,197,108,2025-04-14,3
8555,1386,155,2025-08-23,3
8556,924,103,2025-12-31,4
8557,915,177,2025-08-04,2
8558,866,185,2025-03-05,4
8559,1556,137,2025-03-21,2
8560,6,104,2025-05-17,5
8561,1660,149,2025-12-25,2
8562,1035,190,2025-03-05,1
8563,1500,166,2025-11-10,5
8564,156,178,2025-07-02,2
8565,1151,125,2025-11-28,3
8566,916,197,2025-04-10,1
8567,1521,169,2025-11-04,4
8568,1555,181,2025-04-27,1
8569,474,103,2025-03-24,1
8570,1180,179,2025-05-06,5
8571,1911,119,2025-11-17,2
8572,1214,159,2026-01-27,2
8573,131,195,2025-11-16,1
8574,371,106,2025-04-13,4
8575,1836,119,2025-04-04,5
8576,1096,115,2025-06-16,3
8577,26,166,2025-07-15,2
8578,230,102,2025-09-25,4
8579,1929,157,2026-02-01,5
8580,954,149,2025-06-30,2
8581,495,140,2025-05-21,5
8582,1594,116,2025-12-17,3
8583,539,106,2025-03-08,3
8584,191,142,2025-03-16,1
8585,1824,186,2025-12-11,5
8586,865,177,2025-08-30,2
8587,1583,107,2025-10-26,4
8588,536,172,2025-06-06,3
8589,598,188,2025-08-08,3
8590,660,146,2025-12-26,2
8591,1522,139,2025-04-20,5
8592,797,106,2025-08-28,2
8593,475,177,2025-04-25,4
8594,348,143,2026-01-08,4
8595,1383,110,2025-11-02,2
8596,1950,200,2025-09-09,1
8597,1480,174,2025-10-23,2
8598,662,140,2025-12-04,1
8599,1443,198,2025-10-31,4
8600,335,186,2025-04-12,2
8601,1154,133,2025-12-31,5
8602,636,125,2025-08-29,5
8603,120,107,2025-04-13,1
8604,1654,101,2025-06-18,1
8605,1596,195,2025-02-05,5
8606,711,136,2025-06-29,1
8607,298,148,2025-09-20,4
8608,131,175,2025-11-29,5
8609,723,169,2025-07-12,4
8610,536,137,2025-08-08,2
8611,600,161,2025-04-04,1
8612,595,183,2026-01-04,5
8613,835,121,2025-06-16,4
8614,1648,128,2026-01-25,3
8615,866,141,2025-02-12,5
8616,1459,177,2026-01-08,2
8617,1744,170,2025-11-12,1
8618,1520,102,2025-10-28,2
8619,1417,162,2025-02-27,5
8620,1886,170,2025-06-29,1
8621,1668,109,2025-05-10,1
8622,463,142,2025-04-30,5
8623,222,109,2025-10-29,2
8624,1502,188,2025-04-11,5
8625,917,170,2025-03-11,2
8626,132,101,2026-01-10,2
8627,1081,179,2025-11-17,4
8628,1998,192,2025-08-05,4
8629,718,136,2025-12-06,4
8630,1696,180,2025-03-14,4
8631,302,119,2025-04-12,4
8632,1754,117,2025-02-26,2
8633,1386,122,2025-11-03,4
8634,930,168,2025-04-29,3
8635,152,124,2025-04-19,5
8636,932,173,2025-12-29,4
8637,897,195,2025-05-06,3
8638,1226,148,2026-01-31,2
8639,1445,172,2025-02-16,2
8640,1954,122,2025-02-15,1
8641,1480,142,2025-04-27,5
8642,1412,148,2026-01-19,3
8643,48,192,2025-10-12,3
8644,33,181,2026-01-23,2
8645,803,114,2026-01-12,5
8646,6,104,2025-09-30,4
8647,757,121,2025-09-23,2
8648,476,159,2025-06-05,3
8649,1589,170,2025-05-20,1
8650,62,153,2025-08-31,5
8651,616,124,2025-11-27,4
8652,949,192,2025-07-12,3
8653,1249,155,2025-10-10,1
8654,1672,132,2026-01-31,1
8655,1182,134,2025-08-15,5
8656,981,167,2026-01-17,1
8657,919,161,2026-01-02,1
8658,1968,196,2025-03-30,4
8659,1086,164,2025-04-06,2
8660,557,113,2025-06-09,4
8661,238,200,2025-03-13,1
8662,1597,112,2025-05-18,4
8663,1073,153,2026-02-01,3
8664,910,140,2025-05-26,4
8665,21,163,2025-09-30,1
8666,1008,188,2026-01-07,4
8667,388,129,2025-04-02,3
8668,871,174,2025-07-31,2
8669,1563,107,2025-02-11,3
8670,1444,169,2025-09-11,1
8671,918,130,2025-11-28,4
8672,28,113,2025-09-14,1
8673,1492,142,2025-05-23,3
8674,171,149,2026-01-30,4
8675,1786,122,2025-03-06,1
8676,607,108,2025-11-01,3
8677,974,126,2025-06-07,1
8678,855,196,2025-08-30,1
8679,1220,164,2025-07-27,5
8680,197,133,2025-04-14,5
8681,1546,159,2025-05-22,1
8682,1488,162,2025-11-27,3
8683,1396,155,2025-10-18,1
8684,486,107,2025-06-10,2
8685,712,184,2025-09-05,3
8686,28,131,2025-04-23,3
8687,730,195,2025-02-06,3
8688,242,157,2025-04-12,1
8689,570,136,2025-08-22,3
8690,1336,152,2025-03-20,3
8691,1163,110,2025-09-27,3
8692,1441,158,2025-05-14,1
8693,1243,197,2025-09-10,3
8694,1516,109,2025-07-08,5
8695,183,177,2025-03-22,3
8696,556,103,2025-08-08,5
8697,674,167,2026-01-10,3
8698,1664,192,2025-05-26,2
8699,776,150,2025-04-03,1
8700,335,102,2025-02-26,3
8701,1631,133,2025-07-18,1
8702,203,112,2025-11-18,1
8703,428,111,2025-06-11,1
8704,1538,108,2026-01-31,3
8705,1434,130,2025-08-02,1
8706,817,119,2025-09-18,1
8707,1458,101,2025-05-11,3
8708,1253,196,2025-02-26,3
8709,1461,187,2025-05-30,3
8710,1651,124,2026-01-27,4
8711,186,182,2025-06-09,3
8712,589,180,2025-04-05,3
8713,1598,165,2025-07-28,2
8714,934,187,2025-03-04,4
8715,655,147,2025-11-18,1
8716,294,154,2025-04-17,1
8717,1300,144,2025-07-14,4
8718,663,119,2025-12-29,1
8719,129,144,2025-07-09,2
8720,1782,181,2025-03-27,4
8721,375,163,2025-06-08,4
8722,721,151,2026-01-11,3
8723,1162,114,2025-04-14,1
8724,1213,114,2025-10-23,2
8725,867,101,2025-05-05,1
8726,426,136,2025-04-24,1
8727,751,190,2025-02-08,3
8728,1781,112,2025-11-14,2
8729,1323,125,2025-11-14,3
8730,697,197,2025-10-22,4
8731,859,149,2026-01-22,5
8732,1233,136,2025-02-17,2
8733,1671,162,2025-08-03,1
8734,1983,166,2026-01-21,1
8735,1752,175,2025-03-12,2
8736,380,141,2025-03-23,1
8737,602,174,2026-01-14,3
8738,1399,178,2025-08-06,1
8739,1920,176,2025-10-31,2
8740,200,104,2025-08-17,1
8741,564,148,2025-03-10,3
8742,777,130,2026-01-02,4
8743,1535,169,2025-12-17,4
8744,598,102,2025-11-29,4
8745,1403,118,2025-05-07,4
8746,1210,165,2025-11-15,2
8747,365,113,2025-11-15,1
8748,1572,183,2025-02-11,1
8749,1076,200,2025-12-24,2
8750,1626,116,2025-04-18,2
8751,1746,120,2025-08-11,3
8752,1173,176,2025-04-17,5
8753,677,125,2025-09-18,3
8754,603,179,2025-02-09,1
8755,942,175,2025-12-19,5
8756,11,173,2025-08-24,2
8757,1567,184,2025-05-11,1
8758,240,124,2025-04-03,3
8759,126,164,2025-10-28,1
8760,313,155,2025-08-31,2
8761,1229,101,2025-06-02,3
8762,1769,157,2025-04-24,5
8763,787,193,2025-09-18,3
8764,157,179,2025-11-13,5
8765,1461,155,2025-07-04,4
8766,1685,178,2026-02-02,5
8767,375,140,2025-12-15,4
8768,285,177,2025-04-07,1
8769,1763,162,2025-02-07,5
8770,1387,178,2025-02-22,5
8771,1539,142,2025-04-11,4
8772,1761,181,2025-03-01,5
8773,1546,193,2025-11-13,1
8774,1188,133,2026-01-27,5
8775,1087,121,2025-03-31,3
8776,276,106,2025-07-30,1
8777,136,134,2025-02-06,3
8778,1470,145,2025-08-17,2
8779,1114,161,2025-06-03,1
8780,1269,134,2025-04-13,1
8781,1191,197,2025-02-10,1
8782,1051,158,2025-03-10,5
8783,1453,147,2025-07-18,3
8784,604,151,2025-03-28,1
8785,1831,146,2025-06-01,5
8786,1550,162,2026-01-01,4
8787,1819,135,2025-11-03,3
8788,146,184,2025-08-10,3
8789,783,172,2025-05-14,1
8790,50,137,2025-03-21,3
8791,1652,108,2025-04-19,5
8792,1728,113,2025-11-27,2
8793,224,188,2026-01-07,5
8794,1886,133,2025-10-28,5
8795,1231,101,2025-06-17,5
8796,1421,157,2026-01-18,3
8797,411,129,2025-12-06,2
8798,799,122,2025-11-22,2
8799,397,183,2025-04-03,4
8800,588,179,2025-03-01,1
8801,1515,172,2025-04-18,5
8802,242,142,2025-07-14,1
8803,1947,145,2025-02-11,2
8804,723,102,2025-02-25,3
8805,505,168,2025-10-25,1
8806,370,113,2025-11-18,2
8807,1169,138,2025-03-10,3
8808,1260,141,2026-01-30,2
8809,1618,125,2025-07-21,4
8810,1146,158,2025-05-03,4
8811,928,111,2026-01-16,3
8812,1494,152,2025-08-04,5
8813,1764,125,2025-08-15,1
8814,28,163,2026-01-31,2
8815,1176,105,2025-02-08,5
8816,942,172,2025-09-03,4
8817,595,156,2025-12-28,1
8818,881,165,2025-09-23,1
8819,1469,137,2025-06-29,2
8820,440,136,2025-04-19,1
8821,1649,159,2025-12-25,2
8822,221,115,2025-09-17,1
8823,653,182,2025-09-08,2
8824,1810,193,2025-10-17,1
8825,346,124,2025-11-02,3
8826,191,122,2025-02-09,5
8827,130,118,2025-04-08,1
8828,1221,163,2025-02-12,4
8829,1804,137,2025-06-09,4
8830,294,137,2025-02-16,1
8831,1634,185,2025-05-02,2
8832,1652,158,2026-01-19,5
8833,1083,115,2025-11-27,4
8834,731,120,2025-04-15,4
8835,727,191,2025-05-30,3
8836,1126,136,2025-11-13,1
8837,1581,157,2025-10-29,1
8838,157,197,2025-09-21,5
8839,439,124,2025-12-09,4
8840,940,177,2025-12-15,2
8841,1227,161,2025-06-07,2
8842,1026,144,2025-11-26,4
8843,1077,145,2026-01-24,2
8844,618,172,2025-08-21,1
8845,1605,162,2025-03-12,4
8846,1323,181,2025-02-17,5
8847,23,101,2025-10-09,3
8848,232,147,2025-04-07,1
8849,192,125,2025-07-02,3
8850,1928,120,2025-05-16,1
8851,1326,140,2025-07-09,4
8852,480,111,2025-06-27,1
8853,1155,190,2025-07-04,3
8854,1237,136,2025-02-11,5
8855,22,195,2025-04-18,5
8856,1908,134,2025-08-28,2
8857,336,141,2025-12-22,5
8858,67,147,2025-07-09,2
8859,1483,138,2025-10-28,4
8860,1695,135,2025-03-17,3
8861,903,129,2026-01-28,3
8862,1319,110,2025-12-17,1
8863,821,145,2025-04-06,2
8864,107,167,2026-01-22,4
8865,1630,131,2025-11-20,1
8866,1114,182,2025-06-03,1
8867,1328,107,2026-01-30,2
8868,703,113,2025-02-21,2
8869,1249,156,2025-11-30,3
8870,1804,155,2026-01-13,1
8871,60,162,2025-04-25,1
8872,1270,147,2025-11-28,5
8873,1412,117,2025-03-05,1
8874,796,125,2025-05-29,4
8875,1246,127,2025-02-14,3
8876,60,109,2025-02-14,4
8877,1261,174,2025-06-24,2
8878,695,154,2025-08-16,2
8879,485,189,2025-07-09,4
8880,11,166,2025-02-27,5
8881,350,167,2026-01-19,2
8882,123,120,2025-05-10,3
8883,1078,165,2025-12-13,4
8884,896,128,2025-04-03,5
8885,1102,180,2025-02-24,2
8886,957,106,2026-01-03,1
8887,893,146,2025-12-16,3
8888,487,111,2026-01-18,1
8889,527,124,2025-04-25,2
8890,665,188,2025-03-20,4
8891,1572,101,2025-07-02,4
8892,1870,167,2025-02-22,2
8893,1507,141,2025-04-03,3
8894,1128,119,2025-12-17,1
8895,637,142,2026-01-18,4
8896,57,194,2025-07-08,2
8897,1448,145,2025-04-14,4
8898,723,193,2025-07-03,2
8899,1059,168,2025-03-24,4
8900,986,109,2025-05-13,3
8901,1145,192,2025-02-14,1
8902,748,114,2025-02-02,1
8903,1475,111,2025-07-26,5
8904,1213,143,2025-04-26,2
8905,1302,133,2025-03-23,4
8906,715,132,2025-11-07,4
8907,150,188,2025-10-04,5
8908,1754,193,2025-05-17,1
8909,1732,119,2025-08-04,1
8910,182,144,2025-08-13,4
8911,1470,159,2025-12-24,2
8912,1227,184,2026-01-07,4
8913,1428,184,2025-02-21,4
8914,113,101,2025-12-03,4
8915,88,161,2025-10-05,5
8916,1135,130,2025-08-02,4
8917,626,185,2025-09-15,3
8918,451,190,2025-06-07,3
8919,1052,105,2025-11-01,4
8920,1094,164,2025-08-15,4
8921,954,152,2025-07-21,2
8922,105,118,2025-12-22,4
8923,612,128,2025-06-12,2
8924,1129,180,2025-04-17,2
8925,900,155,2025-03-23,1
8926,1353,132,2025-10-16,4
8927,1539,168,2025-03-19,3
8928,1086,127,2025-06-26,4
8929,788,106,2025-03-12,4
8930,656,170,2025-11-09,4
8931,1058,196,2025-04-07,5
8932,161,151,2025-09-08,3
8933,577,198,2025-07-04,2
8934,1954,176,2025-03-31,1
8935,1340,181,2025-10-26,1
8936,423,189,2025-09-08,1
8937,24,121,2025-06-01,5
8938,182,142,2026-01-21,4
8939,1769,178,2025-03-27,3
8940,378,154,2025-11-19,4
8941,1069,153,2025-07-17,1
8942,1769,137,2025-06-02,5
8943,885,122,2025-11-22,5
8944,144,159,2025-10-09,5
8945,1292,149,2025-02-09,5
8946,453,124,2025-07-19,3
8947,396,113,2025-12-04,4
8948,746,165,2025-08-06,4
8949,1499,185,2026-01-21,4
8950,1188,188,2025-03-19,3
8951,775,195,2026-01-14,1
8952,124,154,2025-10-29,5
8953,119,183,2025-12-22,3
8954,54,200,2025-04-06,5
8955,1629,139,2025-07-25,1
8956,761,128,2025-07-05,4
8957,1022,143,2025-03-29,3
8958,1629,113,2025-06-23,5
8959,1252,150,2025-03-02,5
8960,1423,185,2025-07-30,2
8961,1035,184,2025-09-28,4
8962,276,138,2025-06-30,3
8963,339,157,2025-02-11,4
8964,265,106,2026-02-01,2
8965,1441,199,2026-01-03,5
8966,1465,193,2025-10-18,2
8967,543,117,2025-07-09,3
8968,1201,148,2025-08-04,3
8969,1642,115,2025-06-13,3
8970,1970,176,2025-12-10,1
8971,478,200,2025-02-28,4
8972,1907,110,2025-10-10,5
8973,83,159,2026-01-09,2
8974,782,154,2025-08-11,5
8975,1735,157,2025-10-17,5
8976,1698,168,2025-09-06,1
8977,392,145,2025-12-25,5
8978,198,187,2026-01-09,2
8979,28,191,2025-09-19,3
8980,1865,144,2025-04-10,2
8981,1782,132,2025-04-26,2
8982,1633,151,2025-07-18,3
8983,597,181,2025-07-20,1
8984,803,188,2025-10-20,4
8985,378,117,2025-10-08,4
8986,182,167,2025-03-28,5
8987,1229,132,2025-03-22,3
8988,969,140,2025-03-29,1
8989,191,177,2025-08-19,2
8990,248,137,2025-05-01,2
8991,695,104,2025-07-15,5
8992,1325,172,2025-09-02,5
8993,1062,175,2025-09-18,1
8994,947,135,2025-07-16,2
8995,1600,165,2025-04-28,3
8996,1603,182,2025-10-29,5
8997,1181,155,2025-06-08,3
8998,538,157,2025-09-07,1
8999,1005,123,2026-01-02,3
9000,1763,118,2025-03-09,5
9001,475,192,2025-12-31,3
9002,431,148,2025-10-09,3
9003,1050,188,2025-03-03,3
9004,946,170,2025-07-31,3
9005,354,197,2026-01-04,1
9006,1184,179,2025-12-12,5
9007,1564,111,2025-02-06,1
9008,387,139,2025-09-16,4
9009,656,181,2025-03-11,2
9010,688,161,2025-03-14,4
9011,1456,106,2025-11-01,5
9012,286,188,2025-07-10,4
9013,1629,109,2025-03-18,5
9014,86,130,2025-07-17,3
9015,747,114,2025-09-24,2
9016,161,111,2025-09-09,4
9017,804,140,2025-09-23,1
9018,1964,131,2025-08-12,4
9019,1695,179,2026-01-29,4
9020,1165,140,2026-01-03,2
9021,1152,173,2025-07-11,5
9022,1291,173,2025-10-01,4
9023,135,136,2025-12-05,5
9024,1322,162,2025-06-02,3
9025,1944,155,2025-06-11,3
9026,1346,153,2025-05-03,5
9027,124,146,2025-03-16,1
9028,993,137,2026-01-12,3
9029,1684,165,2025-02-24,1
9030,1668,136,2025-11-28,1
9031,743,112,2025-06-11,5
9032,1890,158,2026-01-13,3
9033,1454,192,2025-04-08,1
9034,314,155,2025-11-25,1
9035,1237,187,2025-08-19,4
9036,1047,118,2025-06-21,3
9037,704,190,2025-09-06,5
9038,1628,199,2025-12-29,4
9039,653,139,2025-11-06,4
9040,706,196,2025-05-01,4
9041,1830,124,2026-01-24,5
9042,1563,175,2025-02-24,3
9043,1960,168,2025-11-10,5
9044,768,182,2026-01-11,5
9045,545,137,2025-09-11,5
9046,1113,172,2025-05-23,5
9047,1374,165,2025-12-17,2
9048,228,163,2025-04-15,3
9049,1772,114,2025-08-25,5
9050,559,105,2025-10-26,5
9051,1396,182,2025-02-06,5
9052,1780,107,2025-06-08,5
9053,1464,166,2025-10-14,1
9054,517,117,2025-03-14,1
9055,361,183,2025-08-17,1
9056,732,199,2026-02-02,5
9057,497,137,2025-11-22,3
9058,1194,177,2025-02-13,2
9059,1734,143,2025-07-04,4
9060,804,144,2026-02-01,2
9061,593,125,2025-03-23,2
9062,1568,199,2025-04-18,4
9063,1296,170,2025-09-20,4
9064,1570,163,2025-04-29,3
9065,214,110,2025-03-13,5
9066,468,119,2025-02-05,2
9067,1462,177,2025-11-30,1
9068,266,190,2025-08-21,1
9069,1285,127,2025-11-28,1
9070,541,122,2025-06-20,4
9071,1949,102,2025-12-26,1
9072,840,106,2025-02-20,2
9073,152,139,2025-08-18,3
9074,310,144,2026-01-17,4
9075,1857,159,2025-07-16,4
9076,168,156,2025-07-02,5
9077,243,113,2026-01-18,3
9078,1384,107,2025-11-25,4
9079,59,125,2025-11-23,4
9080,559,197,2025-09-06,3
9081,1095,131,2025-10-21,1
9082,809,126,2025-02-20,5
9083,647,113,2025-03-21,5
9084,1184,132,2025-07-24,3
9085,1844,157,2025-11-22,4
9086,1518,186,2025-09-17,4
9087,601,114,2025-10-31,1
9088,593,199,2025-04-16,3
9089,1478,180,2025-06-06,5
9090,1085,161,2025-11-15,1
9091,1321,175,2025-12-18,5
9092,557,170,2025-09-15,1
9093,1496,197,2025-04-05,2
9094,1156,121,2025-07-04,4
9095,1663,172,2025-10-14,3
9096,700,144,2025-07-29,5
9097,1784,180,2025-09-26,1
9098,1077,146,2025-10-07,2
9099,1029,143,2025-09-24,4
9100,1477,115,2025-07-16,3
9101,1557,121,2025-05-11,5
9102,746,169,2025-03-23,2
9103,223,168,2025-03-17,5
9104,360,151,2025-07-13,5
9105,1441,198,2025-11-03,2
9106,437,168,2025-07-09,4
9107,1382,169,2025-04-13,1
9108,1292,118,2025-07-19,1
9109,1317,136,2026-01-25,5
9110,141,146,2025-08-30,4
9111,1029,139,2025-12-04,1
9112,1987,183,2025-04-23,3
9113,360,126,2025-09-25,2
9114,731,134,2025-08-08,3
9115,1260,160,2025-02-20,1
9116,1254,195,2025-03-15,1
9117,1416,145,2025-11-27,4
9118,313,173,2025-10-26,3
9119,1952,180,2025-06-19,2
9120,1615,158,2025-06-21,5
9121,320,116,2025-02-21,2
9122,1598,162,2025-04-25,2
9123,1480,188,2025-08-31,5
9124,1502,181,2026-01-26,1
9125,1595,122,2025-02-24,3
9126,981,148,2025-09-16,5
9127,106,151,2025-04-19,1
9128,635,131,2025-08-24,2
9129,1632,179,2025-04-21,2
9130,1026,149,2025-08-18,2
9131,1146,113,2025-09-06,2
9132,1376,189,2025-07-22,4
9133,1883,102,2025-09-15,4
9134,1386,193,2026-01-28,2
9135,1234,133,2025-02-25,1
9136,259,159,2025-04-07,3
9137,971,197,2025-08-14,2
9138,60,174,2025-11-03,2
9139,395,122,2025-12-26,3
9140,1240,104,2025-04-08,1
9141,66,112,2025-07-12,5
9142,1637,155,2025-05-05,1
9143,1277,105,2025-04-01,1
9144,1393,132,2025-06-03,5
9145,467,149,2025-11-11,5
9146,308,114,2026-01-15,2
9147,1546,138,2025-06-03,4
9148,1994,125,2025-08-13,5
9149,697,191,2025-11-18,4
9150,759,109,2026-01-12,2
9151,347,196,2025-07-19,4
9152,911,180,2025-06-27,3
9153,1437,108,2025-03-12,3
9154,1751,175,2025-10-13,4
9155,455,111,2025-04-08,2
9156,1086,176,2025-03-16,4
9157,1374,141,2025-11-09,2
9158,152,186,2025-10-23,4
9159,1586,113,2025-08-26,3
9160,658,129,2025-07-02,1
9161,937,126,2025-06-27,3
9162,925,169,2025-11-10,4
9163,753,195,2026-01-11,4
9164,258,176,2025-08-05,1
9165,1024,158,2025-02-03,1
9166,1650,135,2025-03-26,4
9167,495,144,2025-12-28,3
9168,1596,189,2026-01-10,3
9169,1020,148,2025-02-23,4
9170,205,115,2025-12-02,5
9171,1357,130,2025-05-25,1
9172,1583,193,2025-07-27,3
9173,486,124,2025-06-18,5
9174,739,156,2025-05-14,1
9175,1907,109,2025-06-18,1
9176,323,139,2025-03-02,1
9177,250,120,2025-11-18,5
9178,458,152,2025-12-27,3
9179,1588,160,2025-12-15,5
9180,600,186,2026-02-02,4
9181,1817,164,2025-05-15,5
9182,1466,128,2025-09-17,2
9183,1789,145,2026-01-11,2
9184,956,174,2025-09-13,4
9185,1147,128,2025-03-21,5
9186,1204,129,2025-09-01,3
9187,677,123,2025-05-19,2
9188,596,149,2025-03-24,4
9189,180,194,2025-09-17,1
9190,1767,157,2025-07-13,4
9191,1343,166,2025-10-16,5
9192,1986,163,2025-04-30,2
9193,897,113,2025-08-06,2
9194,1234,174,2026-01-09,5
9195,1023,160,2025-10-27,4
9196,1274,178,2025-09-27,5
9197,1988,162,2025-07-06,2
9198,1298,171,2025-07-23,4
9199,264,182,2025-08-28,2
9200,388,157,2025-09-05,4
9201,404,144,2025-07-28,1
9202,164,191,2025-12-28,2
9203,1843,140,2025-06-19,2
9204,1806,168,2025-06-20,3
9205,1976,170,2025-08-03,2
9206,889,153,2025-06-17,3
9207,41,195,2025-08-30,5
9208,189,117,2025-03-28,2
9209,617,155,2025-09-27,2
9210,701,109,2025-11-27,5
9211,1527,165,2025-09-20,4
9212,566,125,2025-09-11,2
9213,538,162,2025-07-07,3
9214,769,149,2025-03-04,3
9215,907,131,2025-12-21,2
9216,295,146,2025-03-22,1
9217,1170,173,2025-12-24,1
9218,1818,123,2025-10-10,3
9219,1595,127,2025-07-16,5
9220,565,115,2025-08-01,5
9221,470,176,2025-02-08,1
9222,1840,188,2025-12-01,4
9223,1578,177,2025-06-13,4
9224,776,171,2025-04-18,2
9225,1778,126,2026-01-08,1
9226,753,113,2025-08-20,5
9227,107,188,2025-10-07,2
9228,1683,188,2026-01-14,5
9229,1012,191,2026-01-09,3
9230,177,110,2025-04-15,5
9231,997,151,2025-03-12,4
